rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
7574,7974634,K06168.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,131.258668,0.003652,-0.003652,182.3187,0.0228,-0.0228,2455015.319,0.0228,-0.0228,0.0,,,,,,0.4901,0.4832,-0.2885,4.89,0.639,-0.639,,,,153.0,20.2,-20.2,0.011652,0.000533,-0.001141,6.56109,3.84013,-6.46525,MCMC,1.59,1.09,-0.23,0.5376,,,89.95,,,433.0,,,8.31,17.61,-3.02,181.5,53.1,-53.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3096,0.3018,q1_q16_koi,,,8.5,3,,2.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,007/007974/007974634/dv/kplr007974634-20130815195353_dvr.pdf,007/007974/007974634/dv/kplr007974634-002-20130826182306_dvs.pdf,6443.0,153.0,-215.0,4.325,0.086,-0.373,-0.02,0.22,-0.34,1.248,0.855,-0.182,1.198,0.294,-0.177,,,,stellar_q1_q16,296.58698,43.766918,12.236,12.526,12.162,12.111,12.09,11.259,11.061,10.998,0.117,19.772464,1.2e-05,43.76699,0.00011,-0.02,0.46,0.27,0.39,0.00013,0.00017,-7e-05,0.00014,-0.62,0.14,0.24,0.14,0.67,0.14,-0.58,0.14,0.25,0.16,0.63,0.14
7575,8182107,K07870.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_MEAS,92.552007,0.00131,-0.00131,221.5872,0.0103,-0.0103,2455054.587,0.0103,-0.0103,0.0,,,,,,0.513,0.003,-0.484,2.135,0.424,-0.424,,,,282.6,49.0,-49.0,0.015755,0.000838,-0.002945,54.01612,51.72674,-53.70963,LS+MCMC,2.1,0.6,-0.4,0.4134,,,89.9,,,440.0,,,8.87,7.4,-3.78,290.0,139.0,-139.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,q1_q17_dr25_koi,4.5711503,7.5794725,7.3,1,15.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9748,Mandel and Agol (2002 ApJ 580 171),,,008/008182/008182107/dv/kplr008182107-20160209194854_dvr.pdf,008/008182/008182107/dv/kplr008182107-001-20160209194854_dvs.pdf,5808.0,156.0,-191.0,4.306,0.136,-0.187,0.28,0.15,-0.3,1.22,0.347,-0.232,1.097,0.122,-0.136,,,,q1_q17_dr25_stellar,297.0672,44.0676,14.452,15.032,14.394,14.203,14.12,13.227,12.881,12.783,0.464,19.804524,4.4e-05,44.06815,0.00064,1.7,1.7,2.0,2.3,-0.00038,0.00052,-0.00024,0.0007,-0.2,1.4,4.6,3.8,4.6,3.8,-0.1,1.4,4.8,3.8,4.8,3.8
7576,7974634,K06168.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,75.072964,0.004914,-0.004914,147.1591,0.0373,-0.0373,2454980.159,0.0373,-0.0373,0.0,,,,,,0.2602,0.1842,-0.2601,9.21,1.9,-1.9,,,,74.3,14.8,-14.8,0.007983,0.001103,-0.000598,0.74763,3.58866,-0.674,MCMC,1.09,0.74,-0.16,0.3704,,,89.95,,,522.0,,,17.51,37.1,-6.36,60.6,29.1,-29.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3096,0.3018,q1_q16_koi,,,7.1,3,,3.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,007/007974/007974634/dv/kplr007974634-20130815195353_dvr.pdf,007/007974/007974634/dv/kplr007974634-003-20130826182306_dvs.pdf,6443.0,153.0,-215.0,4.325,0.086,-0.373,-0.02,0.22,-0.34,1.248,0.855,-0.182,1.198,0.294,-0.177,,,,stellar_q1_q16,296.58698,43.766918,12.236,12.526,12.162,12.111,12.09,11.259,11.061,10.998,0.235,19.77247,1.3e-05,43.76704,0.00012,0.2,0.53,0.43,0.43,2.6e-05,8.7e-05,-6.1e-05,7.2e-05,-0.1,0.14,-0.08,0.11,0.13,0.13,-0.06,0.14,-0.08,0.11,0.1,0.12
7577,7974634,K06168.03,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,0,0,q1_q17_dr25_sup_koi,,404.701927,0.005711,-0.005711,196.6089,0.0116,-0.0116,2455029.609,0.0116,-0.0116,0.0,,,,,,0.2598,0.1773,-0.2598,3.981,0.458,-0.458,,,,236.2,33.1,-33.1,0.014234,0.000786,-0.001535,50.98385,18.64602,-29.94937,MCMC,1.94,1.33,-0.28,1.1388,,,89.95,,,298.0,,,1.85,3.93,-0.67,761.0,278.0,-278.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3096,0.3018,q1_q16_koi,,,7.8,3,,4.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,007/007974/007974634/dv/kplr007974634-20130815195353_dvr.pdf,007/007974/007974634/dv/kplr007974634-004-20130826182306_dvs.pdf,6443.0,153.0,-215.0,4.325,0.086,-0.373,-0.02,0.22,-0.34,1.248,0.855,-0.182,1.198,0.294,-0.177,,,,stellar_q1_q16,296.58698,43.766918,12.236,12.526,12.162,12.111,12.09,11.259,11.061,10.998,0.017,19.772459,1.7e-05,43.76675,0.00017,-0.2,0.67,-0.61,0.61,0.00017,0.00021,0.00021,0.0002,-1.05,0.25,1.18,0.28,1.57,0.27,-1.04,0.25,1.2,0.28,1.59,0.27
7578,8043882,K06169.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,0,1,1,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,0.779609509,6.132e-06,-6.132e-06,131.67843,0.00714,-0.00714,2454964.678,0.00714,-0.00714,0.0,,,,,,0.676,0.035,-0.512,4.013,0.208,-0.208,,,,88.5,5.5,-5.5,0.009123,0.002007,-0.000602,0.08145,0.06048,-0.00353,LS+MCMC,1.07,0.32,-0.18,0.0165,,,60.63,,,2097.0,,,4557.44,4164.03,-1777.12,1.378,0.512,-0.512,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,3.733042,12.690968,21.0,1,1467.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.6238,Mandel and Agol (2002 ApJ 580 171),,,008/008043/008043882/dv/kplr008043882-20160209194854_dvr.pdf,008/008043/008043882/dv/kplr008043882-001-20160209194854_dvs.pdf,5899.0,184.0,-205.0,4.37,0.124,-0.201,-0.08,0.3,-0.3,1.07,0.322,-0.173,0.979,0.138,-0.11,,,,q1_q17_dr25_stellar,296.7114,43.85815,15.211,15.768,15.169,14.972,14.876,13.947,13.585,13.481,0.0,19.780696,1.8e-05,43.85815,0.00019,-2.47,0.68,-0.02,0.7,0.000184,4.3e-05,4e-06,4.4e-05,-2.21,0.65,2.52,0.65,3.35,0.81,-1.94,0.61,2.72,0.69,3.34,0.83
7579,8058507,K06170.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,0,0,q1_q17_dr25_sup_koi,,15.80529628,,,135.9561178,,,2454968.956,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,1,,2.0,q1_q16_tce,,,,,,008/008058/008058507/dv/kplr008058507-20130815195353_dvr.pdf,008/008058/008058507/dv/kplr008058507-002-20130826182306_dvs.pdf,,,,,,,,,,,,,,,,,,,,300.29269,43.811508,13.148,13.527,13.099,12.986,12.912,12.104,11.9,11.801,0.37,20.019523,5.8e-05,43.81117,0.00052,0.4,2.3,-1.2,1.9,-3e-05,0.0002,0.00011,0.00016,-0.6,3.3,-1.0,1.9,1.1,2.7,-0.6,2.4,-0.9,2.0,1.1,2.2
7580,8095099,K06171.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,2.103239235,1.35e-07,-1.35e-07,132.8681395,5.24e-05,-5.24e-05,2454965.868,5.24e-05,-5.24e-05,0.0,,,,,,0.62,0.012,-0.014,7.08365,0.00326,-0.00326,,,,314930.0,91.1,-91.1,0.608805,0.005993,-0.00867,0.18873,0.00059,-0.00231,LS+MCMC,64.15,20.15,-6.71,0.0321,,,79.9,,,1470.0,,,1100.91,1012.28,-329.01,3.5339,0.011,-0.011,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,1513.8164,16876.35,3069.4,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008095/008095099/dv/kplr008095099-20160209194854_dvr.pdf,008/008095/008095099/dv/kplr008095099-001-20160209194854_dvs.pdf,6074.0,163.0,-200.0,4.466,0.067,-0.202,-0.24,0.3,-0.3,0.965,0.303,-0.101,0.992,0.142,-0.116,,,,q1_q17_dr25_stellar,290.91058,43.92947,14.169,14.606,14.125,13.982,13.939,13.021,12.703,12.647,,19.394079177,8e-09,43.92959519,6e-08,1.6014,0.0003,0.4507,0.00022,,,,,-3.58,0.2,-1.0,0.11,3.72,0.21,-0.019,0.068,0.077,0.069,0.079,0.069
7581,8163784,K06172.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,31.8134892,0.0003023,-0.0003023,137.82331,0.00771,-0.00771,2454970.823,0.00771,-0.00771,0.0,,,,,,0.2316,0.338,-0.2316,1.422,0.353,-0.353,,,,234.2,73.0,-73.0,0.013972,0.003676,-0.002309,89.72208,466.27618,-84.60459,MCMC,1.18,0.44,-0.09,0.186,,,89.95,,,496.0,,,14.31,16.65,-3.67,168.7,79.7,-79.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2525,0.4215,q1_q16_koi,,,5.2,1,,2.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,008/008163/008163784/dv/kplr008163784-20130815195353_dvr.pdf,008/008163/008163784/dv/kplr008163784-002-20130826182306_dvs.pdf,5505.0,197.0,-179.0,4.586,0.031,-0.221,-0.26,0.33,-0.28,0.776,0.288,-0.061,0.848,0.098,-0.091,,,,stellar_q1_q16,291.06699,44.071201,14.458,15.022,14.397,14.216,14.104,13.167,12.758,12.648,0.119,19.404486,4.7e-05,44.07164,0.00045,0.8,1.8,1.6,1.6,-0.00023,0.00051,-0.00051,0.00046,0.0,0.7,-0.4,1.1,0.4,1.1,-0.09,0.8,-0.5,1.4,0.5,1.3
7582,2305866,K02610.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,115.230655,0.002097,-0.002097,176.644,0.0134,-0.0134,2455009.644,0.0134,-0.0134,0.0,,,,,,0.95,0.002,-0.659,17.735,0.373,-0.373,,,,164.4,8.0,-8.0,0.014633,1.2e-05,-0.002786,0.00799,0.19937,-0.00105,LS+MCMC,4.02,0.96,-1.92,0.5311,,,86.94,,,632.0,,,37.8,26.92,-28.99,17.77,8.9,-8.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2938,q1_q17_dr25_koi,5.8144355,9.834738,21.3,2,13.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0115,Mandel and Agol (2002 ApJ 580 171),,,002/002305/002305866/dv/kplr002305866-20160209194854_dvr.pdf,002/002305/002305866/dv/kplr002305866-002-20160209194854_dvs.pdf,6585.0,182.0,-250.0,3.813,0.448,-0.112,-0.08,0.25,-0.3,2.517,0.602,-1.204,1.502,0.211,-0.362,,,,q1_q17_dr25_stellar,292.09332,37.61348,12.605,12.969,12.547,12.449,,11.529,11.34,11.271,0.808,19.472881,1.6e-05,37.61348,0.00025,-0.34,0.67,-0.01,0.88,4e-05,0.0001,0.0,0.00014,0.13,0.48,-2.34,0.7,2.34,0.69,0.09,0.52,-2.22,0.65,2.22,0.64
7583,12206313,K02714.03,Kepler-401 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,184.262741,0.002694,-0.002694,255.2287,0.0112,-0.0112,2455088.229,0.0112,-0.0112,0.0,,,,,,0.885,0.023,-0.632,11.94,0.233,-0.233,,,,292.2,14.2,-14.2,0.018261,0.001088,-0.002667,0.11657,0.82459,-0.03987,LS+MCMC,2.57,0.44,-0.43,0.6503,,,89.15,,,380.0,,,4.93,2.34,-1.8,59.4,28.0,-28.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2904,0.3534,q1_q17_dr25_koi,8.654215,16.111782,21.1,3,7.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8325,Mandel and Agol (2002 ApJ 580 171),,,012/012206/012206313/dv/kplr012206313-20160209194854_dvr.pdf,012/012206/012206313/dv/kplr012206313-003-20160209194854_dvs.pdf,6115.0,122.0,-135.0,4.249,0.137,-0.112,-0.04,0.15,-0.15,1.291,0.216,-0.216,1.077,0.102,-0.074,,,,q1_q17_dr25_stellar,290.08276,50.86348,13.312,13.666,13.278,13.16,13.145,12.277,12.065,11.987,0.102,19.338839,1.8e-05,50.8639,0.00019,-0.39,0.6,1.52,0.7,9e-05,0.00018,-0.00023,0.00021,-0.48,0.38,0.61,0.23,0.78,0.3,-0.5,0.38,0.59,0.21,0.78,0.3
7584,5184911,K02719.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,106.25976,0.002607,-0.002607,132.2417,0.0216,-0.0216,2454965.242,0.0216,-0.0216,0.0,,,,,,0.209,0.243,-0.209,6.101,0.849,-0.849,,,,354.0,55.3,-55.3,0.016656,0.002037,-0.001011,3.88748,2.88653,-3.79025,LS+MCMC,1.5,0.1,-0.16,0.4071,,,89.91,,,303.0,,,1.99,0.53,-0.58,132.4,49.2,-49.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0989,0.6441,q1_q17_dr25_koi,5.4129524,10.022375,7.7,2,14.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2417,Mandel and Agol (2002 ApJ 580 171),,,005/005184/005184911/dv/kplr005184911-20160209194854_dvr.pdf,005/005184/005184911/dv/kplr005184911-002-20160209194854_dvs.pdf,4827.0,129.0,-144.0,4.508,0.084,-0.07,0.32,0.15,-0.3,0.823,0.056,-0.086,0.796,0.051,-0.051,,,,q1_q17_dr25_stellar,291.18497,40.311211,15.141,16.055,15.082,14.749,14.564,13.472,12.944,12.834,0.762,19.412317,2.6e-05,40.31125,0.0003,-0.6,1.1,0.1,1.1,0.00023,0.00047,-7e-05,0.00048,-0.41,0.41,-0.79,0.81,0.89,0.76,-0.38,0.44,-0.8,0.67,0.89,0.65
7585,6436029,K02828.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,505.462916,0.008292,-0.008292,458.07755,0.00863,-0.00863,2455291.078,0.00863,-0.00863,0.0,,,,,,0.489,0.01,-0.45,10.127,0.381,-0.381,,,,1724.0,104.0,-104.0,0.038043,0.000432,-0.002889,3.15224,1.7183,-0.36017,LS+MCMC,3.46,0.28,-0.35,1.1528,,,89.92,,,181.0,,,0.25,0.09,-0.07,349.2,95.2,-95.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0927,0.6563,q1_q17_dr25_koi,9.404187,12.785968,17.6,2,3.0,2.0,q1_q17_dr25_tce,11111111111111000000000000000,0.3897,Mandel and Agol (2002 ApJ 580 171),,,006/006436/006436029/dv/kplr006436029-20160209194854_dvr.pdf,006/006436/006436029/dv/kplr006436029-002-20160209194854_dvs.pdf,4817.0,184.0,-167.0,4.499,0.095,-0.114,0.42,0.05,-0.3,0.833,0.068,-0.084,0.8,0.056,-0.051,,,,q1_q17_dr25_stellar,289.53882,41.892818,15.768,16.7,15.693,15.369,15.168,14.042,13.507,13.43,0.357,19.302562,3e-05,41.89292,0.00028,-1.0,1.2,0.4,1.0,0.0017,0.0022,-0.0009,0.0019,-0.35,0.48,0.34,0.5,0.49,0.49,-0.33,0.45,0.4,0.49,0.52,0.47
7586,7767162,K02869.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,274.743032,0.008618,-0.008618,300.5018,0.0164,-0.0164,2455133.502,0.0164,-0.0164,0.0,,,,,,0.4073,0.0684,-0.4073,9.137,0.698,-0.698,,,,309.0,28.4,-28.4,0.016394,0.000742,-0.000972,2.45344,1.04087,-0.8498,MCMC,2.16,1.34,-0.32,0.8478,,,89.95,,,330.0,,,2.82,5.35,-1.04,213.9,90.8,-90.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3051,0.3161,q1_q16_koi,,,12.2,2,,2.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,007/007767/007767162/dv/kplr007767162-20130815195353_dvr.pdf,007/007767/007767162/dv/kplr007767162-002-20130826182306_dvs.pdf,6277.0,158.0,-206.0,4.306,0.116,-0.33,-0.1,0.22,-0.3,1.207,0.749,-0.181,1.073,0.293,-0.112,,,,stellar_q1_q16,296.29355,43.403271,13.749,14.146,13.691,13.579,13.5,12.66,12.459,12.362,0.03,19.752872,3e-05,43.40305,0.00028,-1.3,1.2,-0.8,1.0,0.00053,0.00043,0.00024,0.00038,-0.2,0.96,1.35,0.43,1.36,0.73,-0.24,0.82,1.21,0.26,1.24,0.56
7587,9478990,K00423.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,360.477635,0.009877,-0.009877,253.9112,0.0201,-0.0201,2455086.911,0.0201,-0.0201,0.0,,,,,,72.848,28.12,-10.45,4.332,0.953,-0.953,,,,604.0,117.0,-117.0,71.862778,28.12024,-10.44957,119.69386,135.16776,-118.07195,MCMC,11943.8,2456.0,-2393.0,1.0133,,,85.37,,,339.0,,,3.11,1.79,-1.28,937.0,353.0,-353.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3042,0.3091,q1_q16_koi,,,7.3,2,,2.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,009/009478/009478990/dv/kplr009478990-20130815195353_dvr.pdf,009/009478/009478990/dv/kplr009478990-002-20130826182306_dvs.pdf,6266.0,126.0,-134.0,4.101,0.161,-0.12,-0.28,0.16,-0.16,1.522,0.313,-0.305,1.066,0.139,-0.091,,,,stellar_q1_q16,296.96027,46.034302,14.327,14.742,14.279,14.149,14.076,13.236,12.999,12.918,0.857,19.797364,2.6e-05,46.0343,0.00031,0.51,0.96,0.0,1.1,-0.0002,0.0006,-5e-05,0.00071,-0.74,0.64,0.35,0.25,0.82,0.59,-0.7,0.64,0.34,0.28,0.78,0.59
7588,10793172,K02871.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,LPP_ALT_TOO_HIGH---CENTROID_SIGNIF_UNCERTAIN,18.0811429,0.0005316,-0.0005316,140.5222,0.0332,-0.0332,2454973.522,0.0332,-0.0332,0.0,,,,,,0.6214,0.0392,-0.4841,4.44,1.0,-1.0,,,,71.2,21.6,-21.6,0.008065,0.001545,-0.000967,0.87409,10.49768,-0.7693,MCMC,0.75,0.33,-0.05,0.1326,,,88.81,,,638.0,,,39.18,50.79,-9.05,24.7,11.9,-11.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2609,0.4051,q1_q17_dr24_koi,3.6271195,8.353885,5.7,4,73.0,3.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,010/010793/010793172/dv/kplr010793172-20141002224145_dvr.pdf,010/010793/010793172/dv/kplr010793172-003-20141002224145_dvs.pdf,5693.0,163.0,-147.0,4.551,0.028,-0.302,-0.08,0.26,-0.26,0.856,0.37,-0.065,0.95,0.092,-0.098,,,,stellar_q1_q16,290.20163,48.185822,14.754,15.293,14.707,14.523,14.463,13.527,13.153,13.101,0.248,19.346803,4.5e-05,48.18605,0.00042,1.0,1.6,0.8,1.5,-0.00013,0.00018,-0.0001,0.00016,-0.8,1.3,0.91,0.98,1.2,1.2,-1.1,1.3,0.9,0.92,1.4,1.3
7589,10122538,K02926.03,Kepler-1388 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.9569985,0.0001793,-0.0001793,139.07664,0.00968,-0.00968,2454972.077,0.00968,-0.00968,0.0,,,,,,0.112,0.334,-0.112,3.493,0.134,-0.134,,,,1917.9,90.9,-90.9,0.038688,0.001811,-0.001333,4.56644,0.41275,-1.69655,LS+MCMC,2.38,0.15,-0.11,0.126,,,89.86,,,363.0,,,4.11,0.87,-0.69,47.33,4.3,-4.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1023,0.6504,q1_q17_dr25_koi,6.539331,16.18784,22.7,5,20.0,3.0,q1_q17_dr25_tce,1000111111000000000000000,0.098,Mandel and Agol (2002 ApJ 580 171),,,010/010122/010122538/dv/kplr010122538-20160209194854_dvr.pdf,010/010122/010122538/dv/kplr010122538-003-20160209194854_dvs.pdf,3891.0,70.0,-86.0,4.718,0.018,-0.042,0.21,0.15,-0.15,0.564,0.035,-0.026,0.605,0.025,-0.034,,,,q1_q17_dr25_stellar,283.33606,47.174541,16.279,17.65,16.299,15.691,15.389,14.222,13.516,13.343,0.66,18.889068,1.5e-05,47.17457,0.00016,-0.08,0.55,0.12,0.57,-0.0001,0.0012,-0.0006,0.0014,0.12,0.22,-0.06,0.19,0.14,0.21,-0.1,0.1,-0.18,0.23,0.21,0.21
7590,10659313,K06079.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,15.249335907,2.731e-06,-2.731e-06,143.662829,0.000148,-0.000148,2454976.663,0.000148,-0.000148,0.0,,,,,,1.077,0.186,-0.09,3.82224,0.00786,-0.00786,,,,34565.0,58.2,-58.2,0.353651,0.1577,-0.06967,1.27573,0.05355,-0.03712,LS+MCMC,45.92,14.67,-7.34,0.1231,,,87.53,,,875.0,,,138.77,128.02,-52.07,25.03,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2914,q1_q17_dr25_koi,349.69742,2449.7307,635.5,1,90.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4728,Mandel and Agol (2002 ApJ 580 171),,,010/010659/010659313/dv/kplr010659313-20160209194854_dvr.pdf,010/010659/010659313/dv/kplr010659313-001-20160209194854_dvs.pdf,6385.0,160.0,-192.0,4.316,0.105,-0.195,-0.2,0.25,-0.3,1.189,0.38,-0.19,1.062,0.18,-0.12,,,,q1_q17_dr25_stellar,289.22275,47.913891,13.593,13.94,13.552,13.445,13.441,12.558,12.317,12.263,0.0,19.28152258,1.1e-07,47.91390839,9.5e-07,0.1911,0.0038,0.0662,0.0034,0.0,0.0022,-0.0003,0.0032,-0.002,0.067,0.003,0.067,0.004,0.067,0.062,0.067,0.057,0.067,0.085,0.067
7591,10710755,K06080.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,4.816610903,7.36e-07,-7.36e-07,133.763636,0.000128,-0.000128,2454966.764,0.000128,-0.000128,0.0,,,,,,0.431,0.025,-0.018,3.82353,0.00743,-0.00743,,,,80226.0,134.0,-134.0,0.264897,0.000857,-0.001228,1.23109,0.03199,-0.05259,LS+MCMC,26.15,6.86,-3.18,0.0536,,,87.85,,,1050.0,,,287.3,217.25,-88.86,11.472,0.298,-0.298,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,242.88426,2409.2993,759.1,1,273.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.001,Mandel and Agol (2002 ApJ 580 171),,,010/010710/010710755/dv/kplr010710755-20160209194854_dvr.pdf,010/010710/010710755/dv/kplr010710755-001-20160209194854_dvs.pdf,5796.0,143.0,-158.0,4.472,0.091,-0.182,-0.28,0.3,-0.3,0.904,0.237,-0.11,0.885,0.11,-0.08,,,,q1_q17_dr25_stellar,281.9364,48.010059,14.843,15.342,14.796,14.63,14.553,13.595,13.295,13.281,0.0,18.795753753,8.7e-08,48.01016288,8.3e-07,-0.2257,0.0031,0.3704,0.003,-0.0119,0.0072,-0.005,0.011,0.142,0.067,0.044,0.067,0.149,0.067,0.194,0.069,0.044,0.067,0.199,0.069
